Rosemary's Baby	0063522	33395426	2300000	1968-06-12
Rubber	1612774	98017	500000	2010-11-10
The Ruins	0963794	17432844	8000000	2008-04-04
Rumpelstiltskin	0114306	294991	3000000	1995-11-24
The Sacrament	2383068	9039	4000000	2014-05-01
Sadako Vs Kayako	5309954	0	0	2016-06-18
Salvage	1297298	0	0	2010-07-06
The Sand	3399484	0	0	2015-10-13
Santa Sangre	0098253	0	787000	1990-06-27
Santa's Slay	0393685	0	0	2005-10-25
Satan's Little Helper	0380687	0	0	2004-05-06
Satan's Children	0128451	0	0	1975-06-01
Sauna	1124394	0	0	2008-10-24
Savaged	2378453	0	0	2015-03-06
Saw	0387564	56000369	1200000	2004-10-29
Saw (2004)	0387564	56000369	1200000	2004-10-29
Saw II	0432348	147748505	4000000	2005-10-28
Saw III	0489270	80238724	10000000	2006-10-27
Saw IV	0890870	63300095	10000000	2007-10-26
Saw V	1132626	56746769	10800000	2008-10-24
Saw VI	1233227	27445118	11000000	2009-10-23
Saw 3D	1477076	136150434	20000000	2010-10-29
Saw Legacy	3348730	0	0	2017-10-27
Scalps	0086248	0	0	1983-12
Scanners	0081455	14225876	4100000	1981-01-14
Scanners II: The New Order	0102848	0	5000000	1991-06-28
Scanners III: The Takeover	0105322	0	5400000	1992-05-14
Scanner Cop	0111082	0	0	1994-05
Scanner Cop II	0114344	0	4000000	1995-05-16
Scarecrows	0096046	0	425000	1991-03-26
Scary or Die	1833879	0	0	2012-09-11
Scooby-Doo On Zombie Island	0166792	0	0	1998-09-22
Scream (1981)	0086262	0	0	1981-01-01
Scream	0117571	173046663	14000000	1996-12-20
Scream (1996)	0117571	173046663	14000000	1996-12-20
Scream 2	0120082	172363301	24000000	1997-12-12
Scream 3	0134084	89138076	40000000	2000-02-04
Scream 4	1262416	97138686	40000000	2011-04-15
Scream Bloody Murder	0070654	0	0	1973-02
Scream For Help	0088066	0	0	1984-07
Scream Park	2336104	0	3000000	2016-04-25
Screamers	0114367	5781885	20000000	1996-01-26
The Screaming Skull	0052169	0	0	1958-01
Séance	0814343	0	0	2013-08-14
See No Evil	0437179	15032800	8000000	2006-05-19
See No Evil 2	3106120	0	0	2014-10-21
The Sentinel	0076683	4000000	3700000	1977-05-12
A Serbian Film	1273235	0	0	2012-01-21
The Serpent and the Rainbow	0096071	19595031	7000000	1988-02-05
Session 9	0261983	378176	1500000	2001-09-14
Severance	0464196	0	0	2006-08-25
Shadow of the Vampire	0189998	8279017	8000000	2001-01-26
Shakma	0100589	0	1550000	1990-10-05
The Shallows	4052882	55121623	17000000	2016-06-24
Shark Attack	0161970	0	0	1999-05-28
Shark Attack 3: Megalodon	0313597	0	0	2004-10-20
Shark in Venice	1087474	0	0	2009-05-14
Shark Night	1867055	0	0	2010
Sharktopus	1619880	0	0	2010-09-25
The She-Creature	0050957	0	100000	1956-08
She-Wolf of London	0038934	0	0	1946-05-17
The Shining	0081505	44017374	19000000	1980-06-13
Shivers	0073705	0	179000	1976-07-06
Shock 'Em Dead	0102910	0	100000	1991-01-31
Shock Waves	0076704	0	200000	1977-07-15
Shocker	0098320	16554699	5000000	1989-10-27
The Shrine	1341710	0	1500000	2010-10-14
Shrooms	0492486	0	0	2007-11-23
Shut In	2582500	6891009	10000000	2016-11-11
Shutter	0482599	47879410	8000000	2008-03-21
Shuttle	0880648	10625	2400000	2009-02-12
Sick Girl	1078931	0	30000	2007-10-01
Siege of the Dead	1583356	0	0	2011-05-04
The Signal (2007)	0780607	597420	50000	2008-07-04
Silent Hill	0384537	46982632	50000000	2006-04-21
Silent Hill: Revelation 3D	0938330	17529157	20000000	2012-10-26
The Silent House (2010)	1646973	0	6000	2011-03-04
Silent House (2012)	3462264	0	0	2012-08-01
Silent Night, Deadly Night	0088117	2491460	1065000	1984-11-09
Silent Night, Deadly Night Part 2	0088117	2491460	1065000	1984-11-09
Silent Night, Deadly Night III: Better Watch Out!	0098331	0	0	1989-11-09
Initiation: Silent Night, Deadly Night 4	0100618	0	0	1990-11-21
Silent Night, Deadly Night 5: The Toy Maker	0105410	0	0	1991-11-06
Silent Night	2347497	0	0	2012-12-04
Silver Bullet	0090021	5400000	7000000	1985-10-11
The Sinful Dwarf	0070696	0	0	1973-12
Sinister	1922777	48086903	3000000	2012-10-12
The Sinners of Hell	0154683	0	0	1960-07-30
Sisters	1850457	105929161	30000000	2015-12-18
The Sixth Sense	0167404	293506292	40000000	1999-08-06
The Skeleton Key	0397101	47806295	43000000	2005-08-12
Slaughter High	0091969	0	0	1986-11-14
Sledgehammer	0244800	0	40000	2015-05-03
Sleepaway Camp	0086320	430000	350000	1983-11-18
Judy	4164244	0	0	2014-11-15
Sleepaway Camp II: Unhappy Campers	0096118	0	0	1988-08-26
Sleepaway Camp III: Teenage Wasteland	0096119	0	0	1989-08-04
Sleepaway Camp IV: The Survivor	2222430	0	0	2012-03-23
Return to Sleepaway Camp	0382943	0	4000000	2010-10-10
Sleep Tight	1437358	0	5000000	2011-10-14
Sleepwalkers	0105428	30524763	15000000	1992-04-10
Sleepy Hollow (1999)	0162661	101071502	100000000	1999-11-19
Slither	0439815	7774730	15500000	2006-03-31
Slugs	0093995	0	0	1988-02-05
The Slumber Party Massacre	0084695	3589000	250000	1982-11-12
Slumber Party Massacre II	0093996	0	0	1987-03-06
Slumber Party Massacre III	0100639	1242995	350000	1990-09-07
Smiley	2025667	0	0	2012-10-12
Snuff 102	0984118	0	0	2007-03
Society	0098354	0	2000000	1992-06-11
Southbound	4935334	0	0	2016-02-09
Species	0114508	113374103	35000000	1995-07-07
Spiders	0203940	0	2000000	2000-12-27
Spiders II: Breeding Ground	0282179	0	0	2001-05-09
Spider Baby or, the Maddest Story Ever Told	0058606	0	65000	1967-12-24
Splice	1017460	16999046	26000000	2010-06-04
Splinter	1031280	0	0	2009-04-03
Split	4972582	276789810	9000000	2017-01-20
Spontaneous Combustion	0098375	50367	5500000	1990-02-23
Squirm	0075261	0	470000	1976-07-30
StageFright -Aquarius-	0092576	0	1000000	1987-08-21
Stake Land	1464580	18469	650000	2011-06-17
Starry Eyes	2793490	0	0	2014-11-14
Stay Alive	0441796	23086480	9000000	2006-03-24
The Stepfather	0814335	0	0	2009-10-16
The Stepford Wives	0327162	102001626	90000000	2004-06-11
Steve Niles' Remains	1870527	0	750000	2011-12-06
Stigmata	0145531	89446268	29000000	1999-09-10
Stitches (2001)	0261322	0	0	2001-02-06
Stitches (2012)	2126362	0	0	2012-10-26
The Strangers	0482606	82391145	10000000	2008-05-30
Street Trash	0094057	0	500000	1987-05-09
Student Bodies	0083133	0	0	1981-08-07
The Stuff	0090094	0	1700000	1985-06-14
Subject Two	0492912	0	23000	2006-04-14
Subspecies	0103002	0	0	1991-08-08
Superstition	0084739	0	0	1985-01
Suspect Zero	0324127	8725813	27000000	2004-08-27
Suspiria	0076786	0	0	1977-08-12
Inferno	3062096	220021259	75000000	2016-10-28
Mother of Tears	0804507	58669	3500000	2007-10-31
Sweet Home	3477752	0	0	2015-05-08
Sweet Sixteen	0083146	0	0	1983-03-18
A Tale of Two Sisters	0365376	0	0	2003-06-13
Tales from the Crypt	0069341	0	0	1972-03-09
Tales from the Darkside: The Movie	0100740	16324573	3500000	1990-05-04
Tales from the Hood	0114609	11797927	6000000	1995-05-24
Tamara	0401815	206871	3800000	2006-02-03
Tape 407	2062661	0	0	2012-05-21
Tarantula	0048696	0	0	1956-02-20
Targets	0063671	0	130000	1968-08-15
Tasmanian Devils	2180543	0	0	2013-01-19
Ted Bundy	0284929	6073	1200000	2002-11-22
Teen-Age Strangler	0059786	0	0	1964
Teeth	0780622	0	0	2008-04-03
Tenebre	0084777	0	0	1984-02-17
The Terror	0057569	0	0	1964-05-16
Terror Firmer	0169299	1434	500000	1999-06-20
Terror Train	0081617	0	3500000	1980-10-03
Tetsuo: The Iron Man	0096251	0	0	1989-07-01
The Texas Chainsaw Massacre	0072271	30859000	300000	1974-10-04
The Texas Chainsaw Massacre 2	0092076	8025872	4700000	1986-08-22
Leatherface: The Texas Chainsaw Massacre III	0099994	0	0	1990-01-12
Texas Chainsaw Massacre: The Next Generation	0110978	186712	600000	1995-10-21
The Texas Chainsaw Massacre (2003)	0324216	80571655	9200000	2003-10-17
The Texas Chainsaw Massacre: The Beginning	0420294	51764406	16000000	2006-10-06
Texas Chainsaw 3D	1572315	34341945	20000000	2013-01-04
ThanksKilling	1129441	0	3500	2008-12-06
Theatre of Blood	0070791	0	0	1973-04-05
Them!	0047573	0	0	1954-06-19
They	0283632	12840842	17000000	2002-11-27
They Look Like People	4105970	0	0	2016-02-26
There's Nothing Out There	0103077	0	350000	1991-04
The Thing (1982)	0084787	19629760	15000000	1982-06-25
The Thing (2011)	0905372	16928670	38000000	2011-10-14
The Thing from Another World	0044121	0	0	1951-07-22
The Thing That Couldn't Die	0052289	0	0	1959
Thir13en Ghosts	0245674	41867960	42000000	2001-10-26
Thirst	0762073	227873	5000000	2009-04-30
Three... Extremes	0420251	0	0	2004-08-20
Ticks	0108339	0	2000000	1994-05-25
Time Walker	0084796	0	750000	1982-11
The Tingler	0053363	0	250000	1959-07-29
The Toolbox Murders	0078405	0	185000	1978-03-03
Tormented	1100053	0	0	2009-05-22
The Town That Dreaded Sundown	2561546	0	0	2014-10-17
Touch of Satan	0066476	0	0	1971-08-23
Track of the Moon Beast	0075343	0	0	1978-05
Trailer Park of Terror	0892109	0	3250000	2008-10-21
Train to Busan	5700672	87547139	8500000	2016-07-20
Trauma	0074258	0	0	1976-10-18
Tremors	0100814	16667084	11000000	1990-01-19
Tremors 2: Aftershocks	0114720	0	4000000	1996-04-09
Tremors 3: Back to Perfection	0259685	0	6000000	2001-10-02
Tremors 4: The Legend Begins	0334541	0	5000000	2004-01-02
Tremors 5: Bloodlines	4180514	0	0	2015-10-06
Trick or Treat	0092112	0	0	1986-10-24
Trick 'r Treat	0862856	0	0	2007-12-09
Trilogy of Terror	0073820	0	0	1975-03-04
Trilogy of Terror II	0117966	0	0	1996-10-30
Troll	0092115	5450815	1100000	1986-01-17
Troll 2	0105643	0	200000	1990-10-12
The Troll Hunter	1740707	0	0	2010-10-29
Tromeo and Juliet	0114733	0	350000	1997-02-28
Trucks	0120380	0	0	1997-10-29
Truth or Dare?: A Critical Madness	0092118	0	200000	2007-08-03
Tucker & Dale Vs. Evil	1465522	0	0	2010-12-09
Twilight Zone: The Movie	0086491	29500000	10000000	1983-06-24
The Two Faces of Dr. Jekyll	0054416	0	0	1961-05-03
Two Thousand Maniacs!	0058694	0	65000	1964-03-20
Uncle Sam	0118025	0	2000000	1997-07-04
The Unborn	1139668	78208812	16000000	2009-01-09
The Uncanny	0076853	0	800000	1977-08-24
The Undead	0070078	0	0	1975-11-07
Undead or Alive	0795505	0	0	2007-03-10
The Unearthly	0051134	0	0	1957-06-28
Unfriended	3713166	30985315	1000000	2015-04-17
Uninhabited	1459013	0	0	2011-06-22
The Uninvited (2009)	0815245	0	0	2009-01-30
Uninvited	0096341	0	0	1988-08-24
Unmasked Part 25	0096343	0	0	1989-01
Untraceable	0880578	28687835	35000000	2008-01-25
Urban Explorer	1642665	0	3000000	2011-10-20
Urban Legend	0146336	38072438	14000000	1998-09-25
Urban Legends: Final Cut	0192731	21468807	14000000	2000-09-22
Urban Legends: Bloody Mary	0451957	0	3500000	2005-07-19
Vacancy	0452702	19363565	19000000	2007-04-20
The Vagrant	0105719	0	9500000	1992-05-15
Valentine	0242998	20384136	10000000	2001-02-02
Valerie and Her Week of Wonders	0066516	0	0	1970-10-16
The Vampire	0023649	0	0	1932-05-06
Vampire Girl vs. Frankenstein Girl	1425928	0	0	2009-06-26
The Vampire Lovers	0066518	0	0	1970-10-22
Vampyr	0023649	0	0	1932-05-06
Van Helsing	0338526	120177084	160000000	2004-05-07
Vanishing on 7th Street	1452628	22197	10000000	2011-02-05
Vase de Noces	0072355	0	0	1974
Venom	1270797	0	0	2018-10-05
Versus	0275773	0	400000	2002-02-20
V/H/S	2105044	0	0	2012-09-06
V/H/S/2	2450186	0	0	2013-06-06
V/H/S: Viral	3704538	0	0	2014-10-23
Victor Frankenstein	1976009	5775076	40000000	2015-11-25
Videodrome	0086541	2120439	5952000	1983-02-04
Vile	1711018	0	0	2012-07-24
The Village	0368447	114197520	60000000	2004-07-30
Village of the Damned (1960)	0054443	2175000	320000	1960-12-07
Village of the Damned (1995)	0114852	9417567	22000000	1995-04-28
Violent Shit	4198186	0	0	2015-07-17
The Visit	3567288	98450062	5000000	2015-09-11
Visiting Hours	0083296	13258670	5500000	1982-05-28
The Void	4255304	0	0	2017-04-07
The Wailing	5215952	0	0	2016-06-03
Wake Wood	1296899	0	0	2011-03-25
Wasting Away	1528840	0	0	0
The Ward	1369706	0	10000000	2011-07-08
Warlock	0053434	3706000	2400000	1959-04
Warlock: The Armageddon	0108517	3902679	3000000	1993-09-24
Warlock III: The End of Innocence	0157171	0	2000000	1999-10-12
Warriors of Terra	0490240	0	1500000	2006
Waxwork	0096426	0	0	1988-06-17
We Are Still Here	3520418	0	0	2015-12-08
We Are What We Are	2309021	0	0	2013-10-25
Welp	3061836	0	0	2014-10-29
Werewolf	0118137	0	350000	1996-01-21
Werewolf of London	0027194	0	195393	1935-05-13
The Werewolf of Washington	0070908	0	0	1973-10
What Have You Done to Solange?	0068416	0	0	1975-05
What We Become	3547682	0	0	2016-05-13
When a Killer Calls	0490798	0	0	2006-02
When a Stranger Calls	0455857	47860214	15000000	2006-02-03
Where the Dead Go to Die	2095004	0	0	2012-02
Wish Upon	5322012	0	12000000	2017-07-14
The Whisperer in Darkness	1498878	0	0	2011-05-19
White: The Melody of the Curse	1984177	0	0	2011-06-09
White Zombie	0023694	0	50000	1932-08-04
Who Can Kill a Child?	0075462	0	0	1978-06
Wicked Little Things	0470000	0	0	2006-11-17
The Wicker Man (1973)	0070917	0	0	1975-06
The Wicker Man (2006)	0450345	24413467	40000000	2006-09-01
Willard	0310357	8546666	22000000	2003-03-14
Windigo	0128232	0	750000	1981
Wishmaster	0120524	15719109	5000000	1997-09-19
Wishmaster 2: Evil Never Dies	0156182	0	2500000	1999-09-17
Wishmaster 3: Beyond the Gates of Hell	0254871	0	0	2001-10-23
Wishmaster 4: The Prophecy Fulfilled	0254872	0	0	2002-10-22
The VVitch	4263482	25138292	3500000	2016-02-19
Witchboard	0090327	7369373	2000000	1987-03-13
Witchfinder General	0063285	1500000	175000	1968-05
Wither	2140671	0	0	2013-08-09
Without Warning (1980)	0081764	0	150000	1980-11-26
The Wizard of Gore	0765487	0	0	2007-06-22
WNUF Halloween Special	3104078	0	1500	2013-10-18
Wolf Creek	0416315	16188180	1000000	2005-12-25
The Wolf Man (1941)	0034398	0	180000	1941-12-12
The Wolfman (2010)	0780653	61979680	150000000	2010-02-12
Wolfen	0083336	10626725	17000000	1981-07-24
Wolfman	0780653	61979680	150000000	2010-02-12
The Woman	1714208	0	0	2011-08-18
The Woman in Black	1596365	54333290	17000000	2012-02-03
The Woman in Black: Angel of Death	2339741	26496583	15000000	2015-01-02
Would You Rather	1999995	0	0	2012-10-14
Wrong Turn	0295700	15417771	12600000	2003-05-30
Wrong Turn 2: Dead End	0804555	0	4000000	2007-10-09
Wrong Turn 3: Left for Dead	1261978	0	0	2009-10-20
Wrong Turn 4: Bloody Beginnings	1865567	0	0	2011-10-25
Wrong Turn 5: Bloodlines	2375779	0	0	2013-02-22
Wrong Turn 6: Last Resort	3612032	0	1200000	2014-10-13
Wyrmwood: Road of the Dead	2535470	0	0	2015-02-13
Xtro	0086610	0	0	1983-01-07
XX	3322892	0	0	2017-02-17
Yellow Brick Road	1398428	0	500000	2010-01-23
Yeti: A Love Story	0765488	0	200	2008-09-30
You're Next	1853739	18474268	1000000	2013-08-23
Zombi 2	0080057	0	0	1980-07-18
Zombi 3D	3501584	0	0	2015-08-22
Zombie Blood Bath	0054724	0	0	1971-10-29
The Zombie Diaries	0876294	0	0	2007-10-12
Zombie Nightmare	0092297	0	180000	1988-03-07
Zombie Strippers	0960890	0	0	2008-09-19
Zombie Wars	0897444	0	200000	2007-11-02
Die Zombiejager	0480777	0	0	2005-09-18
Zombieland	1156398	75590286	23600000	2009-10-02
